2026-04-12 13:48:54 | INFO | P6 | === RUN START ===
2026-04-12 14:09:05 | INFO | P6 | END main()
2026-04-12 15:10:09 | INFO | P6 | === RUN START ===
2026-04-12 15:10:09 | INFO | P6 | project=CINTEL
2026-04-12 15:10:09 | INFO | P6 | repo_dir=cintel-06-continuous-intelligence
2026-04-12 15:10:09 | INFO | P6 | python=3.14.3
2026-04-12 15:10:09 | INFO | P6 | os=Darwin 25.3.0
2026-04-12 15:10:09 | INFO | P6 | shell=zsh
2026-04-12 15:10:09 | INFO | P6 | cwd=.
2026-04-12 15:10:09 | INFO | P6 | github_actions=False
2026-04-12 15:10:09 | INFO | P6 | ========================
2026-04-12 15:10:09 | INFO | P6 | START main()
2026-04-12 15:10:09 | INFO | P6 | ========================
2026-04-12 15:10:09 | INFO | P6 | ROOT_DIR = .
2026-04-12 15:10:09 | INFO | P6 | DATA_FILE = data/system_metrics_data_journal.csv
2026-04-12 15:10:09 | INFO | P6 | OUTPUT_FILE_META = artifacts/system_assessment_data_journal_meta.csv
2026-04-12 15:10:09 | INFO | P6 | OUTPUT_FILE_AARON = artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:10:09 | INFO | P6 | ARTIFACTS_DIR = artifacts
2026-04-12 15:10:40 | INFO | P6 | === RUN START ===
2026-04-12 15:10:40 | INFO | P6 | project=CINTEL
2026-04-12 15:10:40 | INFO | P6 | repo_dir=cintel-06-continuous-intelligence
2026-04-12 15:10:40 | INFO | P6 | python=3.14.3
2026-04-12 15:10:40 | INFO | P6 | os=Darwin 25.3.0
2026-04-12 15:10:40 | INFO | P6 | shell=zsh
2026-04-12 15:10:40 | INFO | P6 | cwd=.
2026-04-12 15:10:40 | INFO | P6 | github_actions=False
2026-04-12 15:10:40 | INFO | P6 | ========================
2026-04-12 15:10:40 | INFO | P6 | START main()
2026-04-12 15:10:40 | INFO | P6 | ========================
2026-04-12 15:10:40 | INFO | P6 | ROOT_DIR = .
2026-04-12 15:10:40 | INFO | P6 | DATA_FILE = data/system_metrics_data_journal.csv
2026-04-12 15:10:40 | INFO | P6 | OUTPUT_FILE_META = artifacts/system_assessment_data_journal_meta.csv
2026-04-12 15:10:40 | INFO | P6 | OUTPUT_FILE_AARON = artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:10:40 | INFO | P6 | ARTIFACTS_DIR = artifacts
2026-04-12 15:10:40 | INFO | P6 | STEP 1. Loaded 326 system records
2026-04-12 15:10:40 | INFO | P6 | STEP 2. Designing signals from raw metrics...
2026-04-12 15:10:40 | INFO | P6 | STEP 3. Checking for anomalies in Data Journal signals...
2026-04-12 15:11:33 | INFO | P6 | === RUN START ===
2026-04-12 15:11:33 | INFO | P6 | project=CINTEL
2026-04-12 15:11:33 | INFO | P6 | repo_dir=cintel-06-continuous-intelligence
2026-04-12 15:11:33 | INFO | P6 | python=3.14.3
2026-04-12 15:11:33 | INFO | P6 | os=Darwin 25.3.0
2026-04-12 15:11:33 | INFO | P6 | shell=zsh
2026-04-12 15:11:33 | INFO | P6 | cwd=.
2026-04-12 15:11:33 | INFO | P6 | github_actions=False
2026-04-12 15:11:33 | INFO | P6 | ========================
2026-04-12 15:11:33 | INFO | P6 | START main()
2026-04-12 15:11:33 | INFO | P6 | ========================
2026-04-12 15:11:33 | INFO | P6 | ROOT_DIR = .
2026-04-12 15:11:33 | INFO | P6 | DATA_FILE = data/system_metrics_data_journal.csv
2026-04-12 15:11:33 | INFO | P6 | OUTPUT_FILE_META = artifacts/system_assessment_data_journal_meta.csv
2026-04-12 15:11:33 | INFO | P6 | OUTPUT_FILE_AARON = artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:11:33 | INFO | P6 | ARTIFACTS_DIR = artifacts
2026-04-12 15:11:33 | INFO | P6 | STEP 1. Loaded 326 system records
2026-04-12 15:11:33 | INFO | P6 | STEP 2. Designing signals from raw metrics...
2026-04-12 15:11:33 | INFO | P6 | STEP 3. Checking for anomalies in Data Journal signals...
2026-04-12 15:11:33 | INFO | P6 | STEP 3A. Using thresholds: DEGRADED_SUMMARY_MIN=6.0, WARNING_MEDIA_COUNT_MIN=2
2026-04-12 15:11:33 | INFO | P6 | STEP 3. Anomalies detected: 62
2026-04-12 15:11:33 | INFO | P6 | STEP 3B. Checking for anomalies in signals about Aaron...
2026-04-12 15:11:33 | INFO | P6 | STEP 3B. Using thresholds: DEGRADED_SLEEP_HOURS_MIN_AVG=6.5, DEGRADED_SLEEP_HOURS_MAX_AVG=8.5, DEGRADED_PAINS_MAX_COUNT=3, DEGRADED_WORKOUTS_MIN_COUNT=2, DEGRADED_YOUTUBE_MAX_COUNT=70, DEGRADED_MINDLESS_VIEWING_RATIO_MAX=0.1
2026-04-12 15:11:33 | INFO | P6 | STEP 3B. Anomalies detected: 326
2026-04-12 15:11:33 | INFO | P6 | STEP 4A. Summarizing Data Journal state from monitored signals...
2026-04-12 15:12:19 | INFO | P6 | === RUN START ===
2026-04-12 15:12:19 | INFO | P6 | project=CINTEL
2026-04-12 15:12:19 | INFO | P6 | repo_dir=cintel-06-continuous-intelligence
2026-04-12 15:12:19 | INFO | P6 | python=3.14.3
2026-04-12 15:12:19 | INFO | P6 | os=Darwin 25.3.0
2026-04-12 15:12:19 | INFO | P6 | shell=zsh
2026-04-12 15:12:19 | INFO | P6 | cwd=.
2026-04-12 15:12:19 | INFO | P6 | github_actions=False
2026-04-12 15:12:19 | INFO | P6 | ========================
2026-04-12 15:12:19 | INFO | P6 | START main()
2026-04-12 15:12:19 | INFO | P6 | ========================
2026-04-12 15:12:19 | INFO | P6 | ROOT_DIR = .
2026-04-12 15:12:19 | INFO | P6 | DATA_FILE = data/system_metrics_data_journal.csv
2026-04-12 15:12:19 | INFO | P6 | OUTPUT_FILE_META = artifacts/system_assessment_data_journal_meta.csv
2026-04-12 15:12:19 | INFO | P6 | OUTPUT_FILE_AARON = artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:12:19 | INFO | P6 | ARTIFACTS_DIR = artifacts
2026-04-12 15:12:19 | INFO | P6 | STEP 1. Loaded 326 system records
2026-04-12 15:12:19 | INFO | P6 | STEP 2. Designing signals from raw metrics...
2026-04-12 15:12:19 | INFO | P6 | STEP 3. Checking for anomalies in Data Journal signals...
2026-04-12 15:12:19 | INFO | P6 | STEP 3A. Using thresholds: DEGRADED_SUMMARY_MIN=6.0, WARNING_MEDIA_COUNT_MIN=2
2026-04-12 15:12:19 | INFO | P6 | STEP 3. Anomalies detected: 62
2026-04-12 15:12:19 | INFO | P6 | STEP 3B. Checking for anomalies in signals about Aaron...
2026-04-12 15:12:19 | INFO | P6 | STEP 3B. Using thresholds: DEGRADED_SLEEP_HOURS_MIN_AVG=6.5, DEGRADED_SLEEP_HOURS_MAX_AVG=8.5, DEGRADED_PAINS_MAX_COUNT=3, DEGRADED_WORKOUTS_MIN_COUNT=2, DEGRADED_YOUTUBE_MAX_COUNT=70, DEGRADED_MINDLESS_VIEWING_RATIO_MAX=0.1
2026-04-12 15:12:19 | INFO | P6 | STEP 3B. Anomalies detected: 326
2026-04-12 15:12:19 | INFO | P6 | STEP 4A. Summarizing Data Journal state from monitored signals...
2026-04-12 15:12:19 | INFO | P6 | STEP 4A. Data Journal assessment completed
2026-04-12 15:12:19 | INFO | P6 | STEP 4B. Summarizing Aaron state from monitored signals...
2026-04-12 15:12:19 | INFO | P6 | STEP 4B. Aaron assessment completed
2026-04-12 15:12:19 | INFO | P6 | STEP 5. Wrote system assessment file: /Users/aaron/Documents/Git_Repos/GradSchool/44630/cintel-06-continuous-intelligence/artifacts/system_assessment_data_journal_meta.csv and /Users/aaron/Documents/Git_Repos/GradSchool/44630/cintel-06-continuous-intelligence/artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:12:19 | INFO | P6 | ========================
2026-04-12 15:12:19 | INFO | P6 | Pipeline executed successfully!
2026-04-12 15:12:19 | INFO | P6 | ========================
2026-04-12 15:12:19 | INFO | P6 | END main()
2026-04-12 15:13:54 | INFO | P6 | === RUN START ===
2026-04-12 15:13:54 | INFO | P6 | project=CINTEL
2026-04-12 15:13:54 | INFO | P6 | repo_dir=cintel-06-continuous-intelligence
2026-04-12 15:13:54 | INFO | P6 | python=3.14.3
2026-04-12 15:13:54 | INFO | P6 | os=Darwin 25.3.0
2026-04-12 15:13:54 | INFO | P6 | shell=zsh
2026-04-12 15:13:54 | INFO | P6 | cwd=.
2026-04-12 15:13:54 | INFO | P6 | github_actions=False
2026-04-12 15:13:54 | INFO | P6 | ========================
2026-04-12 15:13:54 | INFO | P6 | START main()
2026-04-12 15:13:54 | INFO | P6 | ========================
2026-04-12 15:13:54 | INFO | P6 | ROOT_DIR = .
2026-04-12 15:13:54 | INFO | P6 | DATA_FILE = data/system_metrics_data_journal.csv
2026-04-12 15:13:54 | INFO | P6 | OUTPUT_FILE_META = artifacts/system_assessment_data_journal_meta.csv
2026-04-12 15:13:54 | INFO | P6 | OUTPUT_FILE_AARON = artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:13:54 | INFO | P6 | ARTIFACTS_DIR = artifacts
2026-04-12 15:13:54 | INFO | P6 | STEP 1. Loaded 326 system records
2026-04-12 15:13:54 | INFO | P6 | STEP 2. Designing signals from raw metrics...
2026-04-12 15:13:54 | INFO | P6 | STEP 3. Checking for anomalies in Data Journal signals...
2026-04-12 15:13:54 | INFO | P6 | STEP 3A. Using thresholds: DEGRADED_SUMMARY_MIN=6.0, WARNING_MEDIA_COUNT_MIN=2
2026-04-12 15:13:54 | INFO | P6 | STEP 3. Anomalies detected: 62
2026-04-12 15:13:54 | INFO | P6 | STEP 3B. Checking for anomalies in signals about Aaron...
2026-04-12 15:13:54 | INFO | P6 | STEP 3B. Using thresholds: DEGRADED_SLEEP_HOURS_MIN_AVG=6.5, DEGRADED_SLEEP_HOURS_MAX_AVG=8.5, DEGRADED_PAINS_MAX_COUNT=3, DEGRADED_WORKOUTS_MIN_COUNT=2, DEGRADED_YOUTUBE_MAX_COUNT=70, DEGRADED_MINDLESS_VIEWING_RATIO_MAX=0.1
2026-04-12 15:13:54 | INFO | P6 | STEP 3B. Anomalies detected: 326
2026-04-12 15:13:54 | INFO | P6 | STEP 4A. Summarizing Data Journal state from monitored signals...
2026-04-12 15:13:54 | INFO | P6 | STEP 4A. Data Journal assessment completed
2026-04-12 15:13:54 | INFO | P6 | STEP 4B. Summarizing Aaron state from monitored signals...
2026-04-12 15:13:54 | INFO | P6 | STEP 4B. Aaron assessment completed
2026-04-12 15:13:54 | INFO | P6 | STEP 5. Wrote system assessment file: /Users/aaron/Documents/Git_Repos/GradSchool/44630/cintel-06-continuous-intelligence/artifacts/system_assessment_data_journal_meta.csv and /Users/aaron/Documents/Git_Repos/GradSchool/44630/cintel-06-continuous-intelligence/artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:13:54 | INFO | P6 | ========================
2026-04-12 15:13:54 | INFO | P6 | Pipeline executed successfully!
2026-04-12 15:13:54 | INFO | P6 | ========================
2026-04-12 15:13:54 | INFO | P6 | END main()
2026-04-12 15:14:30 | INFO | P6 | === RUN START ===
2026-04-12 15:14:30 | INFO | P6 | project=CINTEL
2026-04-12 15:14:30 | INFO | P6 | repo_dir=cintel-06-continuous-intelligence
2026-04-12 15:14:30 | INFO | P6 | python=3.14.3
2026-04-12 15:14:30 | INFO | P6 | os=Darwin 25.3.0
2026-04-12 15:14:30 | INFO | P6 | shell=zsh
2026-04-12 15:14:30 | INFO | P6 | cwd=.
2026-04-12 15:14:30 | INFO | P6 | github_actions=False
2026-04-12 15:14:30 | INFO | P6 | ========================
2026-04-12 15:14:30 | INFO | P6 | START main()
2026-04-12 15:14:30 | INFO | P6 | ========================
2026-04-12 15:14:30 | INFO | P6 | ROOT_DIR = .
2026-04-12 15:14:30 | INFO | P6 | DATA_FILE = data/system_metrics_data_journal.csv
2026-04-12 15:14:30 | INFO | P6 | OUTPUT_FILE_META = artifacts/system_assessment_data_journal_meta.csv
2026-04-12 15:14:30 | INFO | P6 | OUTPUT_FILE_AARON = artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:14:30 | INFO | P6 | ARTIFACTS_DIR = artifacts
2026-04-12 15:14:30 | INFO | P6 | STEP 1. Loaded 326 system records
2026-04-12 15:14:30 | INFO | P6 | STEP 2. Designing signals from raw metrics...
2026-04-12 15:14:30 | INFO | P6 | STEP 3. Checking for anomalies in Data Journal signals...
2026-04-12 15:14:30 | INFO | P6 | STEP 3A. Using thresholds: DEGRADED_SUMMARY_MIN=6.0, WARNING_MEDIA_COUNT_MIN=2
2026-04-12 15:14:30 | INFO | P6 | STEP 3. Anomalies detected: 62
2026-04-12 15:14:30 | INFO | P6 | STEP 3B. Checking for anomalies in signals about Aaron...
2026-04-12 15:14:30 | INFO | P6 | STEP 3B. Using thresholds: DEGRADED_SLEEP_HOURS_MIN_AVG=6.5, DEGRADED_SLEEP_HOURS_MAX_AVG=8.5, DEGRADED_PAINS_MAX_COUNT=3, DEGRADED_WORKOUTS_MIN_COUNT=2, DEGRADED_YOUTUBE_MAX_COUNT=70, DEGRADED_MINDLESS_VIEWING_RATIO_MAX=0.1
2026-04-12 15:14:30 | INFO | P6 | STEP 3B. Anomalies detected: 326
2026-04-12 15:14:30 | INFO | P6 | STEP 4A. Summarizing Data Journal state from monitored signals...
2026-04-12 15:14:30 | INFO | P6 | STEP 4A. Data Journal assessment completed
2026-04-12 15:14:30 | INFO | P6 | STEP 4B. Summarizing Aaron state from monitored signals...
2026-04-12 15:14:30 | INFO | P6 | STEP 4B. Aaron assessment completed
2026-04-12 15:14:30 | INFO | P6 | STEP 5. Wrote system assessment file: /Users/aaron/Documents/Git_Repos/GradSchool/44630/cintel-06-continuous-intelligence/artifacts/system_assessment_data_journal_meta.csv and /Users/aaron/Documents/Git_Repos/GradSchool/44630/cintel-06-continuous-intelligence/artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:14:30 | INFO | P6 | ========================
2026-04-12 15:14:30 | INFO | P6 | Pipeline executed successfully!
2026-04-12 15:14:30 | INFO | P6 | ========================
2026-04-12 15:14:30 | INFO | P6 | END main()
2026-04-12 15:15:41 | INFO | P6 | === RUN START ===
2026-04-12 15:15:41 | INFO | P6 | project=CINTEL
2026-04-12 15:15:41 | INFO | P6 | repo_dir=cintel-06-continuous-intelligence
2026-04-12 15:15:41 | INFO | P6 | python=3.14.3
2026-04-12 15:15:41 | INFO | P6 | os=Darwin 25.3.0
2026-04-12 15:15:41 | INFO | P6 | shell=zsh
2026-04-12 15:15:41 | INFO | P6 | cwd=.
2026-04-12 15:15:41 | INFO | P6 | github_actions=False
2026-04-12 15:15:41 | INFO | P6 | ========================
2026-04-12 15:15:41 | INFO | P6 | START main()
2026-04-12 15:15:41 | INFO | P6 | ========================
2026-04-12 15:15:41 | INFO | P6 | ROOT_DIR = .
2026-04-12 15:15:41 | INFO | P6 | DATA_FILE = data/system_metrics_data_journal.csv
2026-04-12 15:15:41 | INFO | P6 | OUTPUT_FILE_META = artifacts/system_assessment_data_journal_meta.csv
2026-04-12 15:15:41 | INFO | P6 | OUTPUT_FILE_AARON = artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:15:41 | INFO | P6 | ARTIFACTS_DIR = artifacts
2026-04-12 15:15:41 | INFO | P6 | STEP 1. Loaded 326 system records
2026-04-12 15:15:41 | INFO | P6 | STEP 2. Designing signals from raw metrics...
2026-04-12 15:15:41 | INFO | P6 | STEP 3. Checking for anomalies in Data Journal signals...
2026-04-12 15:15:41 | INFO | P6 | STEP 3A. Using thresholds: DEGRADED_SUMMARY_MIN=6.0, WARNING_MEDIA_COUNT_MIN=2
2026-04-12 15:15:41 | INFO | P6 | STEP 3. Anomalies detected: 62
2026-04-12 15:15:41 | INFO | P6 | STEP 3B. Checking for anomalies in signals about Aaron...
2026-04-12 15:15:41 | INFO | P6 | STEP 3B. Using thresholds: DEGRADED_SLEEP_HOURS_MIN_AVG=6.5, DEGRADED_SLEEP_HOURS_MAX_AVG=8.5, DEGRADED_PAINS_MAX_COUNT=3, DEGRADED_WORKOUTS_MIN_COUNT=2, DEGRADED_YOUTUBE_MAX_COUNT=70, DEGRADED_MINDLESS_VIEWING_RATIO_MAX=0.1
2026-04-12 15:15:41 | INFO | P6 | STEP 3B. Anomalies detected: 326
2026-04-12 15:15:41 | INFO | P6 | STEP 4A. Summarizing Data Journal state from monitored signals...
2026-04-12 15:15:41 | INFO | P6 | STEP 4A. Data Journal assessment completed
2026-04-12 15:15:41 | INFO | P6 | STEP 4B. Summarizing Aaron state from monitored signals...
2026-04-12 15:15:41 | INFO | P6 | STEP 4B. Aaron assessment completed
2026-04-12 15:15:41 | INFO | P6 | STEP 5. Wrote system assessment file: /Users/aaron/Documents/Git_Repos/GradSchool/44630/cintel-06-continuous-intelligence/artifacts/system_assessment_data_journal_meta.csv and /Users/aaron/Documents/Git_Repos/GradSchool/44630/cintel-06-continuous-intelligence/artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:15:41 | INFO | P6 | ========================
2026-04-12 15:15:41 | INFO | P6 | Pipeline executed successfully!
2026-04-12 15:15:41 | INFO | P6 | ========================
2026-04-12 15:15:41 | INFO | P6 | END main()
2026-04-12 15:17:32 | INFO | P6 | === RUN START ===
2026-04-12 15:17:32 | INFO | P6 | project=CINTEL
2026-04-12 15:17:32 | INFO | P6 | repo_dir=cintel-06-continuous-intelligence
2026-04-12 15:17:32 | INFO | P6 | python=3.14.3
2026-04-12 15:17:32 | INFO | P6 | os=Darwin 25.3.0
2026-04-12 15:17:32 | INFO | P6 | shell=zsh
2026-04-12 15:17:32 | INFO | P6 | cwd=.
2026-04-12 15:17:32 | INFO | P6 | github_actions=False
2026-04-12 15:17:32 | INFO | P6 | ========================
2026-04-12 15:17:32 | INFO | P6 | START main()
2026-04-12 15:17:32 | INFO | P6 | ========================
2026-04-12 15:17:32 | INFO | P6 | ROOT_DIR = .
2026-04-12 15:17:32 | INFO | P6 | DATA_FILE = data/system_metrics_data_journal.csv
2026-04-12 15:17:32 | INFO | P6 | OUTPUT_FILE_META = artifacts/system_assessment_data_journal_meta.csv
2026-04-12 15:17:32 | INFO | P6 | OUTPUT_FILE_AARON = artifacts/system_assessment_data_journal_aaron.csv
2026-04-12 15:17:32 | INFO | P6 | ARTIFACTS_DIR = artifacts
2026-04-12 15:17:32 | INFO | P6 | STEP 1. Loaded 326 system records
2026-04-12 15:17:32 | INFO | P6 | STEP 2. Designing signals from raw metrics...
2026-04-12 15:17:32 | INFO | P6 | STEP 3. Checking for anomalies in Data Journal signals...
2026-04-12 15:17:32 | INFO | P6 | STEP 3A. Using thresholds: DEGRADED_SUMMARY_MIN=6.0, WARNING_MEDIA_COUNT_MIN=2
2026-04-12 15:17:32 | INFO | P6 | STEP 3. Anomalies detected: 62
2026-04-12 15:17:32 | INFO | P6 | STEP 3B. Checking for anomalies in signals about Aaron...
2026-04-12 15:17:32 | INFO | P6 | STEP 3B. Using thresholds: DEGRADED_SLEEP_HOURS_MIN_AVG=6.5, DEGRADED_SLEEP_HOURS_MAX_AVG=8.5, DEGRADED_PAINS_MAX_COUNT=3, DEGRADED_WORKOUTS_MIN_COUNT=2, DEGRADED_YOUTUBE_MAX_COUNT=70, DEGRADED_MINDLESS_VIEWING_RATIO_MAX=0.1
2026-04-12 15:17:32 | INFO | P6 | STEP 3B. Anomalies detected: 320
2026-04-12 15:17:32 | INFO | P6 | STEP 4A. Summarizing Data Journal state from monitored signals...
2026-04-12 15:17:32 | INFO | P6 | STEP 4A. Data Journal assessment completed
2026-04-12 15:17:32 | INFO | P6 | STEP 4B. Summarizing Aaron state from monitored signals...
